Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_260	jgi.p|Botci1|260	Supercontig_1.1	+	637724	639270	31.742455	26.462019	27.324537
gene_261	jgi.p|Botci1|261	Supercontig_1.1	+	640387	641225	1.687400	1.406697	1.452548
gene_262	jgi.p|Botci1|262	Supercontig_1.1	-	641982	642657	0.000000	0.000000	0.000000
gene_263	jgi.p|Botci1|263	Supercontig_1.1	-	644077	646256	0.000000	0.000000	0.000000
gene_264	jgi.p|Botci1|264	Supercontig_1.1	-	646807	647115	0.000000	0.000000	0.000000
gene_265	jgi.p|Botci1|265	Supercontig_1.1	-	650598	651633	169.853333	141.597824	146.213135
gene_266	jgi.p|Botci1|266	Supercontig_1.1	+	651960	652256	0.932660	0.777510	0.802852
gene_267	jgi.p|Botci1|267	Supercontig_1.1	-	652579	658608	11.880960	9.904533	10.227367
gene_268	jgi.p|Botci1|268	Supercontig_1.1	-	659890	661717	8.485482	7.073902	7.304472
gene_269	jgi.p|Botci1|269	Supercontig_1.1	+	662075	662173	3.727273	3.107232	3.208511
gene_270	jgi.p|Botci1|270	Supercontig_1.1	-	663462	664235	11.181430	9.321372	9.625198
gene_271	jgi.p|Botci1|271	Supercontig_1.1	-	665037	665415	0.000000	0.000000	0.000000
gene_272	jgi.p|Botci1|272	Supercontig_1.1	+	665746	666292	0.000000	0.000000	0.000000
gene_273	jgi.p|Botci1|273	Supercontig_1.1	-	667680	668295	1.725177	1.438190	1.485067
gene_274	jgi.p|Botci1|274	Supercontig_1.1	-	669513	669959	0.805369	0.671394	0.693278
gene_275	jgi.p|Botci1|275	Supercontig_1.1	+	671324	672424	0.000000	0.000000	0.000000
gene_276	jgi.p|Botci1|276	Supercontig_1.1	+	673055	673267	0.000000	0.000000	0.000000
gene_277	jgi.p|Botci1|277	Supercontig_1.1	+	675029	677786	0.764248	0.637114	0.657880
gene_278	jgi.p|Botci1|278	Supercontig_1.1	-	678424	679596	0.305200	0.254429	0.262722
gene_279	jgi.p|Botci1|279	Supercontig_1.1	+	681302	683039	0.000000	0.000000	0.000000
gene_280	jgi.p|Botci1|280	Supercontig_1.1	+	683696	684657	108.920197	90.801056	93.760681
gene_281	jgi.p|Botci1|281	Supercontig_1.1	+	687037	688593	0.958588	0.799125	0.825172
gene_282	jgi.p|Botci1|282	Supercontig_1.1	+	689079	691088	15.795025	13.167484	13.596673
gene_283	jgi.p|Botci1|283	Supercontig_1.1	+	693055	694526	122.948090	102.495377	105.836166
gene_284	jgi.p|Botci1|284	Supercontig_1.1	+	695647	696294	1.064815	0.887680	0.916614
gene_285	jgi.p|Botci1|285	Supercontig_1.1	-	700813	701820	14.745438	12.292498	12.693168
gene_286	jgi.p|Botci1|286	Supercontig_1.1	+	703277	705845	0.000000	0.000000	0.000000
gene_287	jgi.p|Botci1|287	Supercontig_1.1	-	707303	707515	1.934272	1.612501	1.665060
gene_288	jgi.p|Botci1|288	Supercontig_1.1	+	708321	708584	1.246212	1.038902	1.072764
gene_289	jgi.p|Botci1|289	Supercontig_1.1	+	709025	710901	0.370580	0.308933	0.319003
gene_290	jgi.p|Botci1|290	Supercontig_1.1	+	711211	713090	30.486351	25.414873	26.243259
gene_291	jgi.p|Botci1|291	Supercontig_1.1	-	714183	714566	2.781250	2.318582	2.394156
gene_292	jgi.p|Botci1|292	Supercontig_1.1	-	716833	717354	10.272031	8.563253	8.842369
gene_293	jgi.p|Botci1|293	Supercontig_1.1	-	718337	719656	29.581818	24.660812	25.464621
gene_294	jgi.p|Botci1|294	Supercontig_1.1	-	720071	720166	9.989583	8.327791	8.599233
gene_295	jgi.p|Botci1|295	Supercontig_1.1	-	720812	721558	17.438759	14.537779	15.011631
gene_296	jgi.p|Botci1|296	Supercontig_1.1	+	722188	724364	10.634990	8.865833	9.154812
gene_297	jgi.p|Botci1|297	Supercontig_1.1	-	725054	726220	111.893295	93.279579	96.319984
gene_298	jgi.p|Botci1|298	Supercontig_1.1	-	727132	727978	21.957413	18.304745	18.901379
gene_299	jgi.p|Botci1|299	Supercontig_1.1	+	728708	729529	0.435950	0.363429	0.375274
gene_300	jgi.p|Botci1|300	Supercontig_1.1	+	731594	732304	3.451725	2.877522	2.971314
gene_301	jgi.p|Botci1|301	Supercontig_1.1	-	732573	732671	0.000000	0.000000	0.000000
gene_302	jgi.p|Botci1|302	Supercontig_1.1	-	733918	735436	117.240974	97.737648	100.923370
gene_303	jgi.p|Botci1|303	Supercontig_1.1	-	736279	736428	2.600000	2.167484	2.238132
gene_304	jgi.p|Botci1|304	Supercontig_1.1	-	736967	737604	154.151947	128.508392	132.697083
gene_305	jgi.p|Botci1|305	Supercontig_1.1	+	738053	739596	67.141235	55.972126	57.796513
gene_306	jgi.p|Botci1|306	Supercontig_1.1	-	740022	741353	0.525922	0.438434	0.452724
gene_307	jgi.p|Botci1|307	Supercontig_1.1	-	741739	742775	8.565041	7.140225	7.372958
gene_308	jgi.p|Botci1|308	Supercontig_1.1	-	744269	744683	11.392655	9.497459	9.807025
gene_309	jgi.p|Botci1|309	Supercontig_1.1	-	745578	748381	12.150803	10.129487	10.459654
gene_310	jgi.p|Botci1|310	Supercontig_1.1	-	749169	751057	119.883537	99.940620	103.198143
gene_311	jgi.p|Botci1|311	Supercontig_1.1	-	752160	752528	83.745255	69.814026	72.089584
gene_312	jgi.p|Botci1|312	Supercontig_1.1	+	752985	753473	39.222904	32.698078	33.763859
gene_313	jgi.p|Botci1|313	Supercontig_1.1	-	753891	755769	46.479206	38.747280	40.010231
gene_314	jgi.p|Botci1|314	Supercontig_1.1	+	757329	757532	0.000000	0.000000	0.000000
gene_315	jgi.p|Botci1|315	Supercontig_1.1	+	757620	758860	0.000000	0.000000	0.000000
gene_316	jgi.p|Botci1|316	Supercontig_1.1	+	760200	761224	3.623223	3.020491	3.118943
gene_317	jgi.p|Botci1|317	Supercontig_1.1	-	761524	761622	9.409091	7.843865	8.099533
gene_318	jgi.p|Botci1|318	Supercontig_1.1	+	762555	764090	11.225262	9.357912	9.662930
gene_319	jgi.p|Botci1|319	Supercontig_1.1	-	765439	765783	11.834783	9.866038	10.187617
gene_320	jgi.p|Botci1|320	Supercontig_1.1	-	766359	769705	4.875877	4.064763	4.197252
gene_321	jgi.p|Botci1|321	Supercontig_1.1	+	772214	778022	25.000875	20.841919	21.521254
gene_322	jgi.p|Botci1|322	Supercontig_1.1	-	779693	781991	139.309219	116.134796	119.920151
gene_323	jgi.p|Botci1|323	Supercontig_1.1	+	783139	783525	1.212186	1.010536	1.043474
gene_324	jgi.p|Botci1|324	Supercontig_1.1	+	785767	786194	13.917231	11.602066	11.980230
gene_325	jgi.p|Botci1|325	Supercontig_1.1	+	789416	789970	18.279280	15.238478	15.735169
gene_326	jgi.p|Botci1|326	Supercontig_1.1	-	790950	791333	503.478271	419.723419	433.404144
gene_327	jgi.p|Botci1|327	Supercontig_1.1	+	791915	793227	109.104675	90.954849	93.919479
gene_328	jgi.p|Botci1|328	Supercontig_1.1	+	795461	798766	20.560196	17.139957	17.698627
gene_329	jgi.p|Botci1|329	Supercontig_1.1	+	801383	801508	0.809524	0.674858	0.696854
gene_330	jgi.p|Botci1|330	Supercontig_1.1	+	803305	804384	104.615738	87.212654	90.055313
gene_331	jgi.p|Botci1|331	Supercontig_1.1	-	805133	807553	3.173069	2.645221	2.731441
gene_332	jgi.p|Botci1|332	Supercontig_1.1	-	809174	811023	28.397915	23.673853	24.445492
gene_333	jgi.p|Botci1|333	Supercontig_1.1	-	813834	816550	69.168106	57.661823	59.541283
gene_334	jgi.p|Botci1|334	Supercontig_1.1	+	819221	819427	1.946860	1.622995	1.675896
gene_335	jgi.p|Botci1|335	Supercontig_1.1	-	820901	822485	17.032755	14.199315	14.662134
gene_336	jgi.p|Botci1|336	Supercontig_1.1	-	823690	827427	25.291328	21.084055	21.771282
gene_337	jgi.p|Botci1|337	Supercontig_1.1	-	828073	829274	30.691729	25.586086	26.420052
gene_338	jgi.p|Botci1|338	Supercontig_1.1	+	830732	830896	2.072727	1.727924	1.784245
gene_339	jgi.p|Botci1|339	Supercontig_1.1	+	831192	832862	22.254158	18.552124	19.156824
gene_340	jgi.p|Botci1|340	Supercontig_1.1	-	833799	834108	1.367617	1.140111	1.177272
gene_341	jgi.p|Botci1|341	Supercontig_1.1	+	835707	839396	9.575855	7.982888	8.243087
gene_342	jgi.p|Botci1|342	Supercontig_1.1	-	839810	841330	5.111110	4.260865	4.399745
gene_343	jgi.p|Botci1|343	Supercontig_1.1	-	842170	843117	102.295021	85.277992	88.057594
gene_344	jgi.p|Botci1|344	Supercontig_1.1	+	843406	844393	23.957470	19.972086	20.623068
gene_345	jgi.p|Botci1|345	Supercontig_1.1	+	845698	848012	40.467976	33.736031	34.835640
gene_346	jgi.p|Botci1|346	Supercontig_1.1	-	848889	851324	464.922821	387.581787	400.214844
gene_347	jgi.p|Botci1|347	Supercontig_1.1	-	852910	854244	81.867165	68.248360	70.472893
gene_348	jgi.p|Botci1|348	Supercontig_1.1	-	854704	854967	10.465909	8.724879	9.009263
gene_349	jgi.p|Botci1|349	Supercontig_1.1	+	855954	857492	242.748260	202.366516	208.962555
gene_350	jgi.p|Botci1|350	Supercontig_1.1	+	858082	859102	301.434662	251.290283	259.480957
gene_351	jgi.p|Botci1|351	Supercontig_1.1	-	859676	861133	115.866913	96.592171	99.740547
gene_352	jgi.p|Botci1|352	Supercontig_1.1	+	862839	866467	26.513784	22.103151	22.823593
gene_353	jgi.p|Botci1|353	Supercontig_1.1	-	867883	869750	156.781631	130.700623	134.960754
gene_354	jgi.p|Botci1|354	Supercontig_1.1	+	870866	871033	39.797619	33.177189	34.258587
gene_355	jgi.p|Botci1|355	Supercontig_1.1	-	872474	872671	7.949495	6.627077	6.843084
gene_356	jgi.p|Botci1|356	Supercontig_1.1	-	873009	873646	5.266666	4.390543	4.533651
gene_357	jgi.p|Botci1|357	Supercontig_1.1	-	874531	874977	51.521248	42.950565	44.350517
gene_375	jgi.p|Botci1|375	Supercontig_1.1	-	930267	931885	362.103455	301.866638	311.705872
gene_376	jgi.p|Botci1|376	Supercontig_1.1	-	932354	932807	75.992203	63.350716	65.415604
gene_378	jgi.p|Botci1|378	Supercontig_1.1	-	934870	935210	32.692982	27.254425	28.142771
gene_379	jgi.p|Botci1|379	Supercontig_1.1	-	935896	937510	39.928352	33.286175	34.371120
gene_380	jgi.p|Botci1|380	Supercontig_1.1	-	938387	942411	23.440773	19.541344	20.178286
gene_381	jgi.p|Botci1|381	Supercontig_1.1	+	944630	945965	32.410446	27.018888	27.899559
gene_382	jgi.p|Botci1|382	Supercontig_1.1	+	946900	947867	821.751892	685.051453	707.380432
gene_384	jgi.p|Botci1|384	Supercontig_1.1	+	951913	952453	9.220588	7.686720	7.937266
gene_383	jgi.p|Botci1|383	Supercontig_1.1	+	949064	951392	16.102589	13.423883	13.861430
gene_385	jgi.p|Botci1|385	Supercontig_1.1	+	953838	954845	10.093882	8.414740	8.689015
gene_386	jgi.p|Botci1|386	Supercontig_1.1	+	955491	957284	2.085842	1.738857	1.795534
gene_389	jgi.p|Botci1|389	Supercontig_1.1	-	962221	962811	9.795262	8.165797	8.431957
gene_387	jgi.p|Botci1|387	Supercontig_1.1	+	958507	959898	16.098188	13.420216	13.857641
gene_388	jgi.p|Botci1|388	Supercontig_1.1	-	960178	961614	10.373675	8.647989	8.929867
gene_390	jgi.p|Botci1|390	Supercontig_1.1	-	963654	964856	107.453629	89.578453	92.498230
gene_391	jgi.p|Botci1|391	Supercontig_1.1	+	965277	965777	78.470863	65.417046	67.549286
gene_392	jgi.p|Botci1|392	Supercontig_1.1	-	966139	966987	11.121951	9.271788	9.573997
gene_393	jgi.p|Botci1|393	Supercontig_1.1	+	967781	970028	58.942165	49.136993	50.738590
gene_394	jgi.p|Botci1|394	Supercontig_1.1	+	971427	973339	33.044098	27.547131	28.445019
gene_395	jgi.p|Botci1|395	Supercontig_1.1	+	974354	976205	11.934894	9.949495	10.273795
gene_396	jgi.p|Botci1|396	Supercontig_1.1	-	976699	978660	10.857442	9.051280	9.346303
gene_400	jgi.p|Botci1|400	Supercontig_1.1	+	990592	991061	0.888179	0.740428	0.764562
gene_397	jgi.p|Botci1|397	Supercontig_1.1	+	980564	984285	38.598343	32.177418	33.226223
gene_398	jgi.p|Botci1|398	Supercontig_1.1	+	985007	985942	157.859787	131.599426	135.888855
gene_399	jgi.p|Botci1|399	Supercontig_1.1	+	986332	986682	196.569794	163.869934	169.211197
gene_402	jgi.p|Botci1|402	Supercontig_1.1	+	993458	994301	4.100691	3.418531	3.529956
gene_401	jgi.p|Botci1|401	Supercontig_1.1	-	991701	993106	252.345612	210.367310	217.224136
gene_404	jgi.p|Botci1|404	Supercontig_1.1	-	1003244	1003423	1.422222	1.185632	1.224277
gene_403	jgi.p|Botci1|403	Supercontig_1.1	+	998089	999980	7.027473	5.858436	6.049389
gene_406	jgi.p|Botci1|406	Supercontig_1.1	-	1012268	1013642	0.658879	0.549273	0.567176
gene_405	jgi.p|Botci1|405	Supercontig_1.1	+	1003835	1009110	11.918308	9.935669	10.259518
gene_407	jgi.p|Botci1|407	Supercontig_1.1	+	1016256	1020904	42.141701	35.131325	36.276417
gene_408	jgi.p|Botci1|408	Supercontig_1.1	-	1024018	1025242	36.710880	30.603935	31.601458
gene_411	jgi.p|Botci1|411	Supercontig_1.1	-	1035937	1037568	1.168388	0.974024	1.005772
gene_412	jgi.p|Botci1|412	Supercontig_1.1	-	1038740	1040232	2.708935	2.258297	2.331905
gene_413	jgi.p|Botci1|413	Supercontig_1.1	-	1041074	1041265	2.843750	2.370685	2.447957
gene_410	jgi.p|Botci1|410	Supercontig_1.1	-	1029372	1033512	24.682875	20.576818	21.247511
gene_415	jgi.p|Botci1|415	Supercontig_1.1	-	1045293	1046542	0.000000	0.000000	0.000000
gene_414	jgi.p|Botci1|414	Supercontig_1.1	+	1041996	1045101	15.350734	12.797102	13.214218
gene_416	jgi.p|Botci1|416	Supercontig_1.1	-	1049075	1050472	54.902004	45.768925	47.260742
gene_417	jgi.p|Botci1|417	Supercontig_1.1	-	1051269	1054017	26.687962	22.248354	22.973530
gene_420	jgi.p|Botci1|420	Supercontig_1.1	+	1063336	1064908	2.379676	1.983811	2.048473
gene_419	jgi.p|Botci1|419	Supercontig_1.1	+	1058302	1062316	12.053863	10.048673	10.376205
gene_423	jgi.p|Botci1|423	Supercontig_1.1	-	1071687	1071842	0.891026	0.742802	0.767013
gene_426	jgi.p|Botci1|426	Supercontig_1.1	-	1081255	1082520	0.172414	0.143733	0.148417
gene_421	jgi.p|Botci1|421	Supercontig_1.1	-	1065582	1067529	383.247406	319.493286	329.907013
gene_425	jgi.p|Botci1|425	Supercontig_1.1	-	1079188	1080329	4.050420	3.376622	3.486682
gene_424	jgi.p|Botci1|424	Supercontig_1.1	+	1072991	1077608	9.057137	7.550460	7.796564
gene_433	jgi.p|Botci1|433	Supercontig_1.1	+	1098932	1099447	2.263186	1.886699	1.948196
gene_432	jgi.p|Botci1|432	Supercontig_1.1	-	1096158	1097994	4.519269	3.767478	3.890277
gene_428	jgi.p|Botci1|428	Supercontig_1.1	+	1087039	1089909	3.433328	2.862185	2.955477
gene_429	jgi.p|Botci1|429	Supercontig_1.1	-	1090311	1091578	2.452154	2.044232	2.110863
gene_430	jgi.p|Botci1|430	Supercontig_1.1	-	1091957	1092417	1.812915	1.511332	1.560593
gene_431	jgi.p|Botci1|431	Supercontig_1.1	+	1092521	1094640	3.973085	3.312153	3.420111
gene_434	jgi.p|Botci1|434	Supercontig_1.1	-	1101821	1102469	4.096154	3.414749	3.526051
gene_435	jgi.p|Botci1|435	Supercontig_1.1	-	1104141	1107572	8.032688	6.696431	6.914698
gene_436	jgi.p|Botci1|436	Supercontig_1.1	-	1108336	1111945	2.331235	1.943428	2.006774
gene_440	jgi.p|Botci1|440	Supercontig_1.1	+	1118254	1118730	0.000000	0.000000	0.000000
gene_442	jgi.p|Botci1|442	Supercontig_1.1	+	1121096	1121284	1.089947	0.908632	0.938248
gene_441	jgi.p|Botci1|441	Supercontig_1.1	+	1119355	1120373	3.560041	2.967819	3.064554
gene_437	jgi.p|Botci1|437	Supercontig_1.1	+	1113016	1113138	5.463415	4.554563	4.703017
gene_438	jgi.p|Botci1|438	Supercontig_1.1	-	1113424	1116067	167.328079	139.492645	144.039352
gene_439	jgi.p|Botci1|439	Supercontig_1.1	+	1116936	1117118	14.267759	11.894283	12.281972
gene_443	jgi.p|Botci1|443	Supercontig_1.1	+	1122046	1130293	4.359801	3.634537	3.753004
gene_444	jgi.p|Botci1|444	Supercontig_1.1	-	1131143	1132503	51.236465	42.713158	44.105370
gene_445	jgi.p|Botci1|445	Supercontig_1.1	+	1132929	1133830	15.163732	12.641209	13.053243
gene_446	jgi.p|Botci1|446	Supercontig_1.1	-	1135328	1136350	201.756592	168.193893	173.676102
gene_448	jgi.p|Botci1|448	Supercontig_1.1	-	1142502	1142663	4.518518	3.766851	3.889631
gene_447	jgi.p|Botci1|447	Supercontig_1.1	-	1138233	1141029	227.603027	189.740707	195.925232
gene_449	jgi.p|Botci1|449	Supercontig_1.1	+	1143590	1144892	25.690235	21.416601	22.114668
gene_452	jgi.p|Botci1|452	Supercontig_1.1	+	1157005	1158187	0.782621	0.652430	0.673696
gene_451	jgi.p|Botci1|451	Supercontig_1.1	+	1154643	1155843	1.243506	1.036646	1.070435
gene_450	jgi.p|Botci1|450	Supercontig_1.1	+	1147585	1153793	45.957458	38.312325	39.561100
gene_454	jgi.p|Botci1|454	Supercontig_1.1	+	1159820	1161915	76.076584	63.421059	65.488243
gene_455	jgi.p|Botci1|455	Supercontig_1.1	-	1163041	1165273	13.374999	11.150036	11.513466
gene_456	jgi.p|Botci1|456	Supercontig_1.1	+	1165649	1165873	73.179161	61.005630	62.994080
gene_457	jgi.p|Botci1|457	Supercontig_1.1	+	1166196	1167122	33.362576	27.812630	28.719172
gene_459	jgi.p|Botci1|459	Supercontig_1.1	+	1169650	1170669	0.774510	0.645668	0.666714
gene_460	jgi.p|Botci1|460	Supercontig_1.1	-	1171108	1171817	76.963486	64.160423	66.251709
gene_461	jgi.p|Botci1|461	Supercontig_1.1	-	1172338	1172946	78.350037	65.316315	67.445274
gene_462	jgi.p|Botci1|462	Supercontig_1.1	+	1173647	1173829	0.726776	0.605875	0.625623
gene_463	jgi.p|Botci1|463	Supercontig_1.1	+	1174620	1175911	70.945251	59.143337	61.071087
gene_464	jgi.p|Botci1|464	Supercontig_1.1	-	1176410	1177872	30.387714	25.332645	26.158352
gene_465	jgi.p|Botci1|465	Supercontig_1.1	-	1178595	1180089	484.803253	404.155060	417.328339
gene_469	jgi.p|Botci1|469	Supercontig_1.1	+	1187046	1187756	0.000000	0.000000	0.000000
gene_466	jgi.p|Botci1|466	Supercontig_1.1	+	1181209	1183301	14.502203	12.089725	12.483785
gene_467	jgi.p|Botci1|467	Supercontig_1.1	-	1183708	1184473	74.699997	62.273472	64.303253
gene_468	jgi.p|Botci1|468	Supercontig_1.1	-	1185067	1186789	40.330929	33.621780	34.717667
gene_470	jgi.p|Botci1|470	Supercontig_1.1	-	1189058	1190671	107.408737	89.541031	92.459587
gene_472	jgi.p|Botci1|472	Supercontig_1.1	+	1194629	1195067	21.068239	17.563486	18.135962
gene_471	jgi.p|Botci1|471	Supercontig_1.1	-	1190990	1192504	81.405731	67.863693	70.075676
gene_473	jgi.p|Botci1|473	Supercontig_1.1	+	1195424	1196315	59.898071	49.933884	51.561455
gene_474	jgi.p|Botci1|474	Supercontig_1.1	-	1196813	1198218	19.840429	16.539927	17.079039
gene_475	jgi.p|Botci1|475	Supercontig_1.1	-	1200404	1202825	16.707682	13.928318	14.382306
gene_476	jgi.p|Botci1|476	Supercontig_1.1	-	1203253	1205345	30.815222	25.689035	26.526358
gene_477	jgi.p|Botci1|477	Supercontig_1.1	+	1206204	1207067	97.932007	81.640785	84.301826
gene_478	jgi.p|Botci1|478	Supercontig_1.1	-	1207793	1208050	7.109005	5.926404	6.119574
gene_479	jgi.p|Botci1|479	Supercontig_1.1	-	1208583	1209808	6.368473	5.309062	5.482109
gene_480	jgi.p|Botci1|480	Supercontig_1.1	+	1210998	1214262	20.650345	17.215109	17.776228
gene_483	jgi.p|Botci1|483	Supercontig_1.1	+	1218973	1219767	2.193711	1.828782	1.888390
gene_481	jgi.p|Botci1|481	Supercontig_1.1	+	1214923	1215960	50.836224	42.379494	43.760838
gene_482	jgi.p|Botci1|482	Supercontig_1.1	-	1216245	1217822	63.002026	52.521484	54.233395
gene_484	jgi.p|Botci1|484	Supercontig_1.1	+	1220594	1220812	30.995436	25.839270	26.681490
gene_485	jgi.p|Botci1|485	Supercontig_1.1	-	1221412	1222638	53.951916	44.976883	46.442886
gene_486	jgi.p|Botci1|486	Supercontig_1.1	-	1223451	1225575	115.939934	96.653046	99.803413
gene_489	jgi.p|Botci1|489	Supercontig_1.1	+	1235861	1237009	14.739130	12.287240	12.687737
gene_487	jgi.p|Botci1|487	Supercontig_1.1	-	1226329	1233060	35.240452	29.378117	30.335684
gene_488	jgi.p|Botci1|488	Supercontig_1.1	+	1233744	1235303	12.371794	10.313716	10.649887
gene_490	jgi.p|Botci1|490	Supercontig_1.1	-	1238094	1239856	87.876266	73.257835	75.645645
gene_493	jgi.p|Botci1|493	Supercontig_1.1	+	1245521	1245643	0.097561	0.081331	0.083982
gene_494	jgi.p|Botci1|494	Supercontig_1.1	-	1245928	1246348	0.000000	0.000000	0.000000
gene_495	jgi.p|Botci1|495	Supercontig_1.1	-	1247302	1248226	0.000000	0.000000	0.000000
gene_491	jgi.p|Botci1|491	Supercontig_1.1	+	1241050	1242379	13.408415	11.177893	11.542232
gene_492	jgi.p|Botci1|492	Supercontig_1.1	+	1243065	1243789	14.959595	12.471029	12.877518
gene_496	jgi.p|Botci1|496	Supercontig_1.1	+	1248824	1249792	20.080574	16.740122	17.285759
gene_497	jgi.p|Botci1|497	Supercontig_1.1	+	1251341	1252421	12.311275	10.263264	10.597792
gene_498	jgi.p|Botci1|498	Supercontig_1.1	+	1254579	1255208	21.962547	18.309025	18.905800
gene_499	jgi.p|Botci1|499	Supercontig_1.1	+	1255494	1256066	15.201917	12.673041	13.086114
gene_500	jgi.p|Botci1|500	Supercontig_1.1	+	1256828	1257724	2.193663	1.828742	1.888349
gene_501	jgi.p|Botci1|501	Supercontig_1.1	+	1258094	1258668	24.048542	20.048008	20.701466
gene_502	jgi.p|Botci1|502	Supercontig_1.1	+	1260031	1260988	8.289281	6.910339	7.135579
gene_503	jgi.p|Botci1|503	Supercontig_1.1	-	1262071	1264146	42.121300	35.114319	36.258854
gene_504	jgi.p|Botci1|504	Supercontig_1.1	-	1264897	1266019	163.256042	136.098007	140.534058
gene_513	jgi.p|Botci1|513	Supercontig_1.1	+	1279171	1279774	1.264088	1.053804	1.088152
gene_505	jgi.p|Botci1|505	Supercontig_1.1	-	1269167	1269776	93.866112	78.251251	80.801819
gene_506	jgi.p|Botci1|506	Supercontig_1.1	+	1270189	1270383	122.923080	102.474525	105.814644
gene_507	jgi.p|Botci1|507	Supercontig_1.1	-	1270750	1271188	150.831757	125.740532	129.838989
gene_508	jgi.p|Botci1|508	Supercontig_1.1	+	1271520	1272054	68.614288	57.200134	59.064548
gene_509	jgi.p|Botci1|509	Supercontig_1.1	-	1272348	1273517	26.885294	22.412861	23.143398
gene_510	jgi.p|Botci1|510	Supercontig_1.1	-	1273861	1274145	11.901754	9.921868	10.245267
gene_514	jgi.p|Botci1|514	Supercontig_1.1	+	1281660	1282277	4.921046	4.102418	4.236135
gene_511	jgi.p|Botci1|511	Supercontig_1.1	+	1275640	1276536	8.387337	6.992083	7.219986
gene_512	jgi.p|Botci1|512	Supercontig_1.1	-	1276874	1277563	27.740936	23.126163	23.879951
gene_516	jgi.p|Botci1|516	Supercontig_1.1	-	1287537	1287751	0.000000	0.000000	0.000000
gene_519	jgi.p|Botci1|519	Supercontig_1.1	+	1291060	1291362	0.000000	0.000000	0.000000
gene_517	jgi.p|Botci1|517	Supercontig_1.1	+	1288758	1288922	0.406061	0.338512	0.349545
gene_518	jgi.p|Botci1|518	Supercontig_1.1	+	1289337	1289516	10.561111	8.804245	9.091215
gene_515	jgi.p|Botci1|515	Supercontig_1.1	+	1283485	1285832	9.856737	8.217045	8.484876
gene_521	jgi.p|Botci1|521	Supercontig_1.1	+	1297210	1300127	4.911858	4.094759	4.228225
gene_520	jgi.p|Botci1|520	Supercontig_1.1	+	1294293	1296290	809.347229	674.710388	696.702209
gene_525	jgi.p|Botci1|525	Supercontig_1.1	+	1305466	1305633	0.047619	0.039697	0.040991
gene_522	jgi.p|Botci1|522	Supercontig_1.1	-	1300403	1302850	34.896259	29.091183	30.039396
gene_523	jgi.p|Botci1|523	Supercontig_1.1	+	1303475	1303799	221.655731	184.782761	190.805679
gene_524	jgi.p|Botci1|524	Supercontig_1.1	+	1304385	1304630	9.630081	8.028093	8.289766
gene_5649	jgi.p|Botci1|5649	Supercontig_1.2	+	158	1570	7.578910	6.318140	6.524077
gene_5650	jgi.p|Botci1|5650	Supercontig_1.2	+	2198	2817	16.599155	13.837846	14.288884
gene_5651	jgi.p|Botci1|5651	Supercontig_1.2	+	6406	7471	0.506819	0.422508	0.436280
gene_5652	jgi.p|Botci1|5652	Supercontig_1.2	+	8801	9768	2.465458	2.055323	2.122315
