Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_287	jgi.p|Botci1|287	Supercontig_1.1	-	707303	707515	1.300470	0.997101	0.995171
gene_285	jgi.p|Botci1|285	Supercontig_1.1	-	700813	701820	22.154795	16.986597	16.953730
gene_291	jgi.p|Botci1|291	Supercontig_1.1	-	714183	714566	3.666667	2.811319	2.805880
gene_292	jgi.p|Botci1|292	Supercontig_1.1	-	716833	717354	17.511494	13.426471	13.400493
gene_289	jgi.p|Botci1|289	Supercontig_1.1	+	709025	710901	26.689226	20.463253	20.423660
gene_290	jgi.p|Botci1|290	Supercontig_1.1	+	711211	713090	40.784248	31.270235	31.209732
gene_293	jgi.p|Botci1|293	Supercontig_1.1	-	718337	719656	25.498486	19.550283	19.512457
gene_294	jgi.p|Botci1|294	Supercontig_1.1	-	720071	720166	7.041667	5.399010	5.388564
gene_295	jgi.p|Botci1|295	Supercontig_1.1	-	720812	721558	40.604645	31.132526	31.072292
gene_296	jgi.p|Botci1|296	Supercontig_1.1	+	722188	724364	14.090036	10.803160	10.782257
gene_299	jgi.p|Botci1|299	Supercontig_1.1	+	728708	729529	0.601935	0.461518	0.460625
gene_300	jgi.p|Botci1|300	Supercontig_1.1	+	731594	732304	11.595268	8.890363	8.873161
gene_301	jgi.p|Botci1|301	Supercontig_1.1	-	732573	732671	0.696970	0.534383	0.533349
gene_297	jgi.p|Botci1|297	Supercontig_1.1	-	725054	726220	127.940048	98.094620	97.904823
gene_298	jgi.p|Botci1|298	Supercontig_1.1	-	727132	727978	46.966125	36.010021	35.940350
gene_307	jgi.p|Botci1|307	Supercontig_1.1	-	741739	742775	20.474592	15.698347	15.667974
gene_302	jgi.p|Botci1|302	Supercontig_1.1	-	733918	735436	215.461792	165.199585	164.879944
gene_303	jgi.p|Botci1|303	Supercontig_1.1	-	736279	736428	3.260000	2.499518	2.494682
gene_304	jgi.p|Botci1|304	Supercontig_1.1	-	736967	737604	140.196075	107.491600	107.283630
gene_305	jgi.p|Botci1|305	Supercontig_1.1	+	738053	739596	119.224243	91.412003	91.235130
gene_306	jgi.p|Botci1|306	Supercontig_1.1	-	740022	741353	2.599663	1.993222	1.989366
gene_308	jgi.p|Botci1|308	Supercontig_1.1	-	744269	744683	25.053673	19.209236	19.172068
gene_309	jgi.p|Botci1|309	Supercontig_1.1	-	745578	748381	16.624361	12.746285	12.721623
gene_310	jgi.p|Botci1|310	Supercontig_1.1	-	749169	751057	111.876640	85.778427	85.612465
gene_317	jgi.p|Botci1|317	Supercontig_1.1	-	761524	761622	15.457912	11.851942	11.829010
gene_316	jgi.p|Botci1|316	Supercontig_1.1	+	760200	761224	8.876831	6.806073	6.792905
gene_311	jgi.p|Botci1|311	Supercontig_1.1	-	752160	752528	93.867210	71.970184	71.830925
gene_312	jgi.p|Botci1|312	Supercontig_1.1	+	752985	753473	77.006142	59.042408	58.928169
gene_313	jgi.p|Botci1|313	Supercontig_1.1	-	753891	755769	54.738609	41.969368	41.888165
gene_314	jgi.p|Botci1|314	Supercontig_1.1	+	757329	757532	1.880952	1.442170	1.439379
gene_315	jgi.p|Botci1|315	Supercontig_1.1	+	757620	758860	0.000000	0.000000	0.000000
gene_318	jgi.p|Botci1|318	Supercontig_1.1	+	762555	764090	26.458334	20.286221	20.246971
gene_319	jgi.p|Botci1|319	Supercontig_1.1	-	765439	765783	16.860870	12.927623	12.902610
gene_320	jgi.p|Botci1|320	Supercontig_1.1	-	766359	769705	8.911427	6.832599	6.819379
gene_324	jgi.p|Botci1|324	Supercontig_1.1	+	785767	786194	12.048446	9.237824	9.219951
gene_321	jgi.p|Botci1|321	Supercontig_1.1	+	772214	778022	26.268320	20.140532	20.101564
gene_322	jgi.p|Botci1|322	Supercontig_1.1	-	779693	781991	124.354111	95.345200	95.160721
gene_323	jgi.p|Botci1|323	Supercontig_1.1	+	783139	783525	4.526316	3.470432	3.463717
gene_325	jgi.p|Botci1|325	Supercontig_1.1	+	789416	789970	23.686487	18.160982	18.125845
gene_326	jgi.p|Botci1|326	Supercontig_1.1	-	790950	791333	565.845459	433.846924	433.007477
gene_327	jgi.p|Botci1|327	Supercontig_1.1	+	791915	793227	101.911583	78.137985	77.986809
gene_328	jgi.p|Botci1|328	Supercontig_1.1	+	795461	798766	37.166061	28.496084	28.440950
gene_331	jgi.p|Botci1|331	Supercontig_1.1	-	805133	807553	5.433705	4.166148	4.158088
gene_329	jgi.p|Botci1|329	Supercontig_1.1	+	801383	801508	1.023810	0.784979	0.783460
gene_330	jgi.p|Botci1|330	Supercontig_1.1	+	803305	804384	159.520370	122.307991	122.071342
gene_332	jgi.p|Botci1|332	Supercontig_1.1	-	809174	811023	28.107635	21.550777	21.509081
gene_333	jgi.p|Botci1|333	Supercontig_1.1	-	813834	816550	34.775391	26.663105	26.611515
gene_334	jgi.p|Botci1|334	Supercontig_1.1	+	819221	819427	2.657005	2.037188	2.033246
gene_335	jgi.p|Botci1|335	Supercontig_1.1	-	820901	822485	18.101425	13.878786	13.851933
gene_338	jgi.p|Botci1|338	Supercontig_1.1	+	830732	830896	2.236364	1.714672	1.711355
gene_336	jgi.p|Botci1|336	Supercontig_1.1	-	823690	827427	26.320185	20.180300	20.141254
gene_337	jgi.p|Botci1|337	Supercontig_1.1	-	828073	829274	42.922924	32.910007	32.846333
gene_340	jgi.p|Botci1|340	Supercontig_1.1	-	833799	834108	0.943226	0.723193	0.721794
gene_339	jgi.p|Botci1|339	Supercontig_1.1	+	831192	832862	36.891861	28.285851	28.231121
gene_342	jgi.p|Botci1|342	Supercontig_1.1	-	839810	841330	5.774460	4.427413	4.418847
gene_341	jgi.p|Botci1|341	Supercontig_1.1	+	835707	839396	29.828119	22.869913	22.825665
gene_343	jgi.p|Botci1|343	Supercontig_1.1	-	842170	843117	119.314163	91.480957	91.303955
gene_344	jgi.p|Botci1|344	Supercontig_1.1	+	843406	844393	39.764366	30.488270	30.429279
gene_345	jgi.p|Botci1|345	Supercontig_1.1	+	845698	848012	43.902760	33.661270	33.596142
gene_352	jgi.p|Botci1|352	Supercontig_1.1	+	862839	866467	26.436277	20.269312	20.230095
gene_346	jgi.p|Botci1|346	Supercontig_1.1	-	848889	851324	402.861084	308.882996	308.285370
gene_347	jgi.p|Botci1|347	Supercontig_1.1	-	852910	854244	66.989006	51.362034	51.262657
gene_348	jgi.p|Botci1|348	Supercontig_1.1	-	854704	854967	13.268939	10.173605	10.153921
gene_349	jgi.p|Botci1|349	Supercontig_1.1	+	855954	857492	316.316620	242.527328	242.058075
gene_350	jgi.p|Botci1|350	Supercontig_1.1	+	858082	859102	179.211227	137.405426	137.139572
gene_351	jgi.p|Botci1|351	Supercontig_1.1	-	859676	861133	147.095062	112.781212	112.562996
gene_353	jgi.p|Botci1|353	Supercontig_1.1	-	867883	869750	141.456543	108.458031	108.248184
gene_354	jgi.p|Botci1|354	Supercontig_1.1	+	870866	871033	83.773811	64.231331	64.107056
gene_355	jgi.p|Botci1|355	Supercontig_1.1	-	872474	872671	5.045455	3.868468	3.860983
gene_356	jgi.p|Botci1|356	Supercontig_1.1	-	873009	873646	8.291604	6.357366	6.345066
gene_357	jgi.p|Botci1|357	Supercontig_1.1	-	874531	874977	57.624161	44.181789	44.096302
gene_361	jgi.p|Botci1|361	Supercontig_1.1	+	881836	882357	0.540230	0.414207	0.413406
gene_358	jgi.p|Botci1|358	Supercontig_1.1	-	876920	877039	11.166667	8.561744	8.545178
gene_359	jgi.p|Botci1|359	Supercontig_1.1	+	877581	879212	40.514706	31.063572	31.003466
gene_360	jgi.p|Botci1|360	Supercontig_1.1	+	879928	880892	11.706716	8.975812	8.958445
gene_362	jgi.p|Botci1|362	Supercontig_1.1	+	883284	883682	78.774437	60.398197	60.281342
gene_363	jgi.p|Botci1|363	Supercontig_1.1	-	884488	885620	21.252312	16.294643	16.263117
gene_364	jgi.p|Botci1|364	Supercontig_1.1	-	886416	887434	65.019417	49.851902	49.755447
gene_365	jgi.p|Botci1|365	Supercontig_1.1	+	891317	893275	0.987500	0.757139	0.755674
gene_367	jgi.p|Botci1|367	Supercontig_1.1	-	898340	898504	1.418182	1.087353	1.085249
gene_366	jgi.p|Botci1|366	Supercontig_1.1	+	894412	896769	19.601393	15.028846	14.999766
gene_368	jgi.p|Botci1|368	Supercontig_1.1	+	905398	907229	17.646349	13.529867	13.503689
gene_369	jgi.p|Botci1|369	Supercontig_1.1	-	908015	910082	55.872528	42.838772	42.755886
gene_370	jgi.p|Botci1|370	Supercontig_1.1	-	910843	911184	27.610380	21.169523	21.128563
gene_371	jgi.p|Botci1|371	Supercontig_1.1	+	912765	916980	38.720722	29.688080	29.630642
gene_372	jgi.p|Botci1|372	Supercontig_1.1	+	921208	921468	0.712644	0.546401	0.545344
gene_373	jgi.p|Botci1|373	Supercontig_1.1	+	923179	927525	85.280251	65.386360	65.259842
gene_375	jgi.p|Botci1|375	Supercontig_1.1	-	930267	931885	269.138550	206.354797	205.955551
gene_376	jgi.p|Botci1|376	Supercontig_1.1	-	932354	932807	58.907917	45.166077	45.078686
gene_378	jgi.p|Botci1|378	Supercontig_1.1	-	934870	935210	21.846489	16.750214	16.717804
gene_379	jgi.p|Botci1|379	Supercontig_1.1	-	935896	937510	19.124611	14.663285	14.634913
gene_381	jgi.p|Botci1|381	Supercontig_1.1	+	944630	945965	37.444618	28.709661	28.654116
gene_380	jgi.p|Botci1|380	Supercontig_1.1	-	938387	942411	72.135536	55.307995	55.200989
gene_382	jgi.p|Botci1|382	Supercontig_1.1	+	946900	947867	790.000061	605.711487	604.539551
gene_383	jgi.p|Botci1|383	Supercontig_1.1	+	949064	951392	26.064651	19.984377	19.945711
gene_384	jgi.p|Botci1|384	Supercontig_1.1	+	951913	952453	17.921570	13.740887	13.714299
gene_385	jgi.p|Botci1|385	Supercontig_1.1	+	953838	954845	23.688820	18.162771	18.127628
gene_386	jgi.p|Botci1|386	Supercontig_1.1	+	955491	957284	2.992754	2.294614	2.290175
gene_387	jgi.p|Botci1|387	Supercontig_1.1	+	958507	959898	79.964508	61.310650	61.192032
gene_388	jgi.p|Botci1|388	Supercontig_1.1	-	960178	961614	12.298047	9.429200	9.410955
gene_389	jgi.p|Botci1|389	Supercontig_1.1	-	962221	962811	17.013536	13.044676	13.019436
gene_390	jgi.p|Botci1|390	Supercontig_1.1	-	963654	964856	128.292923	98.365173	98.174858
gene_391	jgi.p|Botci1|391	Supercontig_1.1	+	965277	965777	97.121216	74.465096	74.321022
gene_392	jgi.p|Botci1|392	Supercontig_1.1	-	966139	966987	15.846884	12.150175	12.126666
gene_393	jgi.p|Botci1|393	Supercontig_1.1	+	967781	970028	62.277328	47.749481	47.657093
gene_394	jgi.p|Botci1|394	Supercontig_1.1	+	971427	973339	20.781452	15.933623	15.902795
gene_395	jgi.p|Botci1|395	Supercontig_1.1	+	974354	976205	21.601053	16.562031	16.529987
gene_396	jgi.p|Botci1|396	Supercontig_1.1	-	976699	978660	13.643082	10.460469	10.440230
gene_400	jgi.p|Botci1|400	Supercontig_1.1	+	990592	991061	2.912752	2.233275	2.228954
gene_397	jgi.p|Botci1|397	Supercontig_1.1	+	980564	984285	51.177593	39.239056	39.163132
gene_398	jgi.p|Botci1|398	Supercontig_1.1	+	985007	985942	101.980316	78.190689	78.039406
gene_399	jgi.p|Botci1|399	Supercontig_1.1	+	986332	986682	266.014252	203.959320	203.564713
gene_402	jgi.p|Botci1|402	Supercontig_1.1	+	993458	994301	5.737257	4.398889	4.390378
gene_403	jgi.p|Botci1|403	Supercontig_1.1	+	998089	999980	5.796046	4.443964	4.435365
gene_401	jgi.p|Botci1|401	Supercontig_1.1	-	991701	993106	178.322723	136.724182	136.459656
gene_406	jgi.p|Botci1|406	Supercontig_1.1	-	1012268	1013642	0.000000	0.000000	0.000000
gene_404	jgi.p|Botci1|404	Supercontig_1.1	-	1003244	1003423	1.072222	0.822098	0.820507
gene_405	jgi.p|Botci1|405	Supercontig_1.1	+	1003835	1009110	13.004846	9.971119	9.951826
gene_407	jgi.p|Botci1|407	Supercontig_1.1	+	1016256	1020904	41.164673	31.561914	31.500847
gene_409	jgi.p|Botci1|409	Supercontig_1.1	+	1026444	1026941	0.000000	0.000000	0.000000
gene_408	jgi.p|Botci1|408	Supercontig_1.1	-	1024018	1025242	77.914963	59.739220	59.623634
gene_411	jgi.p|Botci1|411	Supercontig_1.1	-	1035937	1037568	4.058773	3.111956	3.105935
gene_412	jgi.p|Botci1|412	Supercontig_1.1	-	1038740	1040232	5.665294	4.343713	4.335309
gene_413	jgi.p|Botci1|413	Supercontig_1.1	-	1041074	1041265	1.421875	1.090185	1.088075
gene_410	jgi.p|Botci1|410	Supercontig_1.1	-	1029372	1033512	75.436478	57.838905	57.727001
gene_414	jgi.p|Botci1|414	Supercontig_1.1	+	1041996	1045101	18.749001	14.375296	14.347482
gene_415	jgi.p|Botci1|415	Supercontig_1.1	-	1045293	1046542	0.000000	0.000000	0.000000
gene_416	jgi.p|Botci1|416	Supercontig_1.1	-	1049075	1050472	76.131615	58.371883	58.258945
gene_417	jgi.p|Botci1|417	Supercontig_1.1	-	1051269	1054017	28.700171	22.005091	21.962515
gene_420	jgi.p|Botci1|420	Supercontig_1.1	+	1063336	1064908	1.442912	1.106314	1.104174
gene_419	jgi.p|Botci1|419	Supercontig_1.1	+	1058302	1062316	24.356899	18.675003	18.638872
gene_422	jgi.p|Botci1|422	Supercontig_1.1	-	1068935	1069482	1.498628	1.149033	1.146810
gene_427	jgi.p|Botci1|427	Supercontig_1.1	+	1083782	1084861	0.000000	0.000000	0.000000
gene_426	jgi.p|Botci1|426	Supercontig_1.1	-	1081255	1082520	0.151341	0.116037	0.115812
gene_425	jgi.p|Botci1|425	Supercontig_1.1	-	1079188	1080329	2.507003	1.922178	1.918459
gene_421	jgi.p|Botci1|421	Supercontig_1.1	-	1065582	1067529	744.416260	570.761353	569.656982
gene_423	jgi.p|Botci1|423	Supercontig_1.1	-	1071687	1071842	0.115385	0.088468	0.088297
gene_424	jgi.p|Botci1|424	Supercontig_1.1	+	1072991	1077608	9.824751	7.532866	7.518291
gene_428	jgi.p|Botci1|428	Supercontig_1.1	+	1087039	1089909	2.272918	1.742699	1.739327
gene_429	jgi.p|Botci1|429	Supercontig_1.1	-	1090311	1091578	3.064745	2.349812	2.345265
gene_430	jgi.p|Botci1|430	Supercontig_1.1	-	1091957	1092417	3.950790	3.029163	3.023302
gene_431	jgi.p|Botci1|431	Supercontig_1.1	+	1092521	1094640	3.837474	2.942281	2.936588
gene_432	jgi.p|Botci1|432	Supercontig_1.1	-	1096158	1097994	14.693712	11.266011	11.244214
gene_433	jgi.p|Botci1|433	Supercontig_1.1	+	1098932	1099447	3.922325	3.007338	3.001519
gene_434	jgi.p|Botci1|434	Supercontig_1.1	-	1101821	1102469	6.384615	4.895233	4.885762
gene_435	jgi.p|Botci1|435	Supercontig_1.1	-	1104141	1107572	6.287014	4.820400	4.811074
gene_436	jgi.p|Botci1|436	Supercontig_1.1	-	1108336	1111945	1.140327	0.874315	0.872624
gene_440	jgi.p|Botci1|440	Supercontig_1.1	+	1118254	1118730	0.000000	0.000000	0.000000
gene_442	jgi.p|Botci1|442	Supercontig_1.1	+	1121096	1121284	1.306878	1.002014	1.000075
gene_441	jgi.p|Botci1|441	Supercontig_1.1	+	1119355	1120373	9.002070	6.902097	6.888743
gene_437	jgi.p|Botci1|437	Supercontig_1.1	+	1113016	1113138	1.284553	0.984897	0.982991
gene_438	jgi.p|Botci1|438	Supercontig_1.1	-	1113424	1116067	218.336975	167.404053	167.080154
gene_439	jgi.p|Botci1|439	Supercontig_1.1	+	1116936	1117118	25.338799	19.427847	19.390259
gene_443	jgi.p|Botci1|443	Supercontig_1.1	+	1122046	1130293	5.890235	4.516181	4.507442
gene_444	jgi.p|Botci1|444	Supercontig_1.1	-	1131143	1132503	13.991610	10.727694	10.706938
gene_445	jgi.p|Botci1|445	Supercontig_1.1	+	1132929	1133830	12.183267	9.341194	9.323121
gene_446	jgi.p|Botci1|446	Supercontig_1.1	-	1135328	1136350	115.490715	88.549423	88.378098
gene_447	jgi.p|Botci1|447	Supercontig_1.1	-	1138233	1141029	39.005993	29.906803	29.848940
gene_448	jgi.p|Botci1|448	Supercontig_1.1	-	1142502	1142663	6.302469	4.832250	4.822900
gene_449	jgi.p|Botci1|449	Supercontig_1.1	+	1143590	1144892	3.703793	2.839785	2.834290
gene_453	jgi.p|Botci1|453	Supercontig_1.1	-	1158699	1158881	0.202186	0.155021	0.154721
gene_452	jgi.p|Botci1|452	Supercontig_1.1	+	1157005	1158187	0.446472	0.342321	0.341658
gene_451	jgi.p|Botci1|451	Supercontig_1.1	+	1154643	1155843	4.371212	3.351510	3.345026
gene_450	jgi.p|Botci1|450	Supercontig_1.1	+	1147585	1153793	10.186652	7.810344	7.795232
gene_454	jgi.p|Botci1|454	Supercontig_1.1	+	1159820	1161915	79.203392	60.727089	60.609592
gene_459	jgi.p|Botci1|459	Supercontig_1.1	+	1169650	1170669	1.335294	1.023801	1.021820
gene_455	jgi.p|Botci1|455	Supercontig_1.1	-	1163041	1165273	12.871570	9.868933	9.849838
gene_456	jgi.p|Botci1|456	Supercontig_1.1	+	1165649	1165873	138.591660	106.261459	106.055862
gene_457	jgi.p|Botci1|457	Supercontig_1.1	+	1166196	1167122	73.904091	56.663986	56.554352
gene_460	jgi.p|Botci1|460	Supercontig_1.1	-	1171108	1171817	92.496826	70.919472	70.782257
gene_461	jgi.p|Botci1|461	Supercontig_1.1	-	1172338	1172946	89.076408	68.296959	68.164818
gene_462	jgi.p|Botci1|462	Supercontig_1.1	+	1173647	1173829	0.765027	0.586564	0.585429
gene_463	jgi.p|Botci1|463	Supercontig_1.1	+	1174620	1175911	50.852654	38.989918	38.914474
gene_464	jgi.p|Botci1|464	Supercontig_1.1	-	1176410	1177872	80.521027	61.737350	61.617897
gene_465	jgi.p|Botci1|465	Supercontig_1.1	-	1178595	1180089	523.147034	401.109009	400.332977
gene_466	jgi.p|Botci1|466	Supercontig_1.1	+	1181209	1183301	27.521391	21.101294	21.060467
gene_467	jgi.p|Botci1|467	Supercontig_1.1	-	1183708	1184473	56.855000	43.592052	43.507713
gene_468	jgi.p|Botci1|468	Supercontig_1.1	-	1185067	1186789	51.801720	39.717583	39.640739
gene_470	jgi.p|Botci1|470	Supercontig_1.1	-	1189058	1190671	100.231483	76.849823	76.701126
gene_471	jgi.p|Botci1|471	Supercontig_1.1	-	1190990	1192504	62.103226	47.615990	47.523861
gene_472	jgi.p|Botci1|472	Supercontig_1.1	+	1194629	1195067	56.895012	43.622734	43.538330
gene_473	jgi.p|Botci1|473	Supercontig_1.1	+	1195424	1196315	74.702484	57.276138	57.165321
gene_474	jgi.p|Botci1|474	Supercontig_1.1	-	1196813	1198218	56.865467	43.600082	43.515724
gene_475	jgi.p|Botci1|475	Supercontig_1.1	-	1200404	1202825	68.052887	52.177734	52.076782
gene_476	jgi.p|Botci1|476	Supercontig_1.1	-	1203253	1205345	43.051323	33.008453	32.944588
gene_477	jgi.p|Botci1|477	Supercontig_1.1	+	1206204	1207067	182.705338	140.084442	139.813416
gene_478	jgi.p|Botci1|478	Supercontig_1.1	-	1207793	1208050	12.513089	9.594078	9.575515
gene_479	jgi.p|Botci1|479	Supercontig_1.1	-	1208583	1209808	9.374692	7.187795	7.173888
gene_480	jgi.p|Botci1|480	Supercontig_1.1	+	1210998	1214262	18.764265	14.387000	14.359164
gene_483	jgi.p|Botci1|483	Supercontig_1.1	+	1218973	1219767	3.791195	2.906798	2.901174
gene_481	jgi.p|Botci1|481	Supercontig_1.1	+	1214923	1215960	48.537571	37.214890	37.142883
gene_482	jgi.p|Botci1|482	Supercontig_1.1	-	1216245	1217822	82.878540	63.544907	63.421967
gene_484	jgi.p|Botci1|484	Supercontig_1.1	+	1220594	1220812	31.780823	24.367098	24.319952
gene_485	jgi.p|Botci1|485	Supercontig_1.1	-	1221412	1222638	40.674816	31.186331	31.125990
gene_486	jgi.p|Botci1|486	Supercontig_1.1	-	1223451	1225575	175.603271	134.639130	134.378616
gene_489	jgi.p|Botci1|489	Supercontig_1.1	+	1235861	1237009	16.469564	12.627599	12.603167
gene_487	jgi.p|Botci1|487	Supercontig_1.1	-	1226329	1233060	34.242245	26.254328	26.203529
gene_488	jgi.p|Botci1|488	Supercontig_1.1	+	1233744	1235303	10.932052	8.381859	8.365641
gene_490	jgi.p|Botci1|490	Supercontig_1.1	-	1238094	1239856	116.341141	89.201462	89.028877
gene_494	jgi.p|Botci1|494	Supercontig_1.1	-	1245928	1246348	0.000000	0.000000	0.000000
gene_495	jgi.p|Botci1|495	Supercontig_1.1	-	1247302	1248226	0.000000	0.000000	0.000000
gene_493	jgi.p|Botci1|493	Supercontig_1.1	+	1245521	1245643	0.951219	0.729322	0.727911
gene_491	jgi.p|Botci1|491	Supercontig_1.1	+	1241050	1242379	18.910891	14.499420	14.471367
gene_492	jgi.p|Botci1|492	Supercontig_1.1	+	1243065	1243789	14.702021	11.272382	11.250572
gene_496	jgi.p|Botci1|496	Supercontig_1.1	+	1248824	1249792	48.153423	36.920349	36.848915
gene_497	jgi.p|Botci1|497	Supercontig_1.1	+	1251341	1252421	14.352940	11.004735	10.983442
gene_498	jgi.p|Botci1|498	Supercontig_1.1	+	1254579	1255208	57.408241	44.016239	43.931072
gene_499	jgi.p|Botci1|499	Supercontig_1.1	+	1255494	1256066	38.301487	29.366644	29.309826
gene_500	jgi.p|Botci1|500	Supercontig_1.1	+	1256828	1257724	9.897590	7.588713	7.574030
gene_501	jgi.p|Botci1|501	Supercontig_1.1	+	1258094	1258668	13.376532	10.256099	10.236256
gene_502	jgi.p|Botci1|502	Supercontig_1.1	+	1260031	1260988	31.488987	24.143341	24.096626
gene_503	jgi.p|Botci1|503	Supercontig_1.1	-	1262071	1264146	59.401379	45.544422	45.456303
gene_504	jgi.p|Botci1|504	Supercontig_1.1	-	1264897	1266019	161.859100	124.101143	123.861038
gene_505	jgi.p|Botci1|505	Supercontig_1.1	-	1269167	1269776	104.182335	79.879028	79.724472
gene_506	jgi.p|Botci1|506	Supercontig_1.1	+	1270189	1270383	151.266663	115.979675	115.755272
gene_507	jgi.p|Botci1|507	Supercontig_1.1	-	1270750	1271188	96.174606	73.739311	73.596642
gene_510	jgi.p|Botci1|510	Supercontig_1.1	-	1273861	1274145	9.614035	7.371305	7.357043
gene_508	jgi.p|Botci1|508	Supercontig_1.1	+	1271520	1272054	136.442856	104.613922	104.411507
gene_509	jgi.p|Botci1|509	Supercontig_1.1	-	1272348	1273517	33.573082	25.741264	25.691460
gene_513	jgi.p|Botci1|513	Supercontig_1.1	+	1279171	1279774	3.040073	2.330895	2.326385
gene_514	jgi.p|Botci1|514	Supercontig_1.1	+	1281660	1282277	2.550115	1.955233	1.951450
gene_511	jgi.p|Botci1|511	Supercontig_1.1	+	1275640	1276536	14.356019	11.007094	10.985798
gene_512	jgi.p|Botci1|512	Supercontig_1.1	-	1276874	1277563	28.616224	21.940727	21.898275
gene_516	jgi.p|Botci1|516	Supercontig_1.1	-	1287537	1287751	0.000000	0.000000	0.000000
gene_517	jgi.p|Botci1|517	Supercontig_1.1	+	1288758	1288922	0.351515	0.269515	0.268993
gene_515	jgi.p|Botci1|515	Supercontig_1.1	+	1283485	1285832	11.363202	8.712432	8.695575
gene_518	jgi.p|Botci1|518	Supercontig_1.1	+	1289337	1289516	7.344444	5.631156	5.620261
gene_519	jgi.p|Botci1|519	Supercontig_1.1	+	1291060	1291362	0.000000	0.000000	0.000000
gene_521	jgi.p|Botci1|521	Supercontig_1.1	+	1297210	1300127	7.309678	5.604501	5.593657
gene_520	jgi.p|Botci1|520	Supercontig_1.1	+	1294293	1296290	1039.515625	797.020874	795.478821
gene_525	jgi.p|Botci1|525	Supercontig_1.1	+	1305466	1305633	1.601190	1.227670	1.225294
gene_5649	jgi.p|Botci1|5649	Supercontig_1.2	+	158	1570	7.025478	5.386598	5.376176
gene_5650	jgi.p|Botci1|5650	Supercontig_1.2	+	2198	2817	14.757101	11.314614	11.292723
gene_522	jgi.p|Botci1|522	Supercontig_1.1	-	1300403	1302850	39.300598	30.132687	30.074385
gene_523	jgi.p|Botci1|523	Supercontig_1.1	+	1303475	1303799	217.270493	166.586349	166.264038
gene_524	jgi.p|Botci1|524	Supercontig_1.1	+	1304385	1304630	8.008130	6.140020	6.128140
gene_5651	jgi.p|Botci1|5651	Supercontig_1.2	+	6406	7471	0.000000	0.000000	0.000000
gene_5652	jgi.p|Botci1|5652	Supercontig_1.2	+	8801	9768	3.693879	2.832183	2.826703
gene_5654	jgi.p|Botci1|5654	Supercontig_1.2	+	16071	16610	2.020983	1.549535	1.546537
gene_5653	jgi.p|Botci1|5653	Supercontig_1.2	+	13077	14536	4.039796	3.097406	3.091413
gene_5655	jgi.p|Botci1|5655	Supercontig_1.2	-	16981	19861	23.729742	18.194147	18.158945
gene_5656	jgi.p|Botci1|5656	Supercontig_1.2	-	21424	22774	21.858736	16.759604	16.727177
gene_5661	jgi.p|Botci1|5661	Supercontig_1.2	-	37936	38506	0.000000	0.000000	0.000000
gene_5659	jgi.p|Botci1|5659	Supercontig_1.2	-	29243	31016	0.897806	0.688369	0.687037
gene_5657	jgi.p|Botci1|5657	Supercontig_1.2	-	23150	26413	17.483406	13.404935	13.378999
